time,tem,humi,pm25
2022-12-25 07:30:00,15.11,56.63,48.32
2022-12-25 07:45:01,15.09,56.89,49.84
2022-12-25 08:00:00,15.79,55.80,48.92
2022-12-25 08:15:00,16.53,54.45,49.42
2022-12-25 08:30:00,16.95,54.77,47.81
2022-12-25 08:45:00,17.99,53.84,47.99
2022-12-25 09:00:00,18.06,51.37,47.79
2022-12-25 09:15:00,18.25,49.33,52.76
2022-12-25 09:30:01,18.74,48.57,48.27
2022-12-25 09:45:00,19.24,44.45,48.62
2022-12-25 10:00:00,19.49,45.05,46.77
2022-12-25 10:15:00,21.68,42.94,50.17
2022-12-25 10:30:00,20.46,44.20,50.43
2022-12-25 10:45:00,20.53,44.76,43.86
2022-12-25 11:00:00,20.77,44.86,47.34
2022-12-25 11:15:01,21.23,42.98,44.62
2022-12-25 11:30:00,21.34,41.41,42.74
2022-12-25 11:45:00,21.51,41.52,46.07
2022-12-25 12:00:00,21.64,39.72,49.34
2022-12-25 12:15:00,21.81,39.27,50.86
2022-12-25 12:30:00,21.95,35.64,46.88
2022-12-25 12:45:00,22.21,33.97,42.07
2022-12-25 13:00:01,22.32,34.77,43.14
2022-12-25 13:15:00,22.59,34.58,43.79
2022-12-25 13:30:00,22.63,33.79,44.42
2022-12-25 13:45:00,22.59,32.58,44.53
2022-12-25 14:00:00,22.55,31.98,48.43
2022-12-25 14:15:00,22.44,31.80,41.07
2022-12-25 14:30:00,22.40,34.56,43.18
2022-12-25 14:45:01,22.64,34.76,46.88
2022-12-25 15:00:00,22.71,32.96,50.40
2022-12-25 15:15:00,22.72,32.70,45.73
2022-12-25 15:30:00,22.69,32.52,48.66
2022-12-25 15:45:00,22.67,34.82,50.01
2022-12-25 16:00:00,22.21,36.48,50.88
2022-12-25 16:15:00,21.99,36.49,57.44
2022-12-25 16:30:01,21.77,37.36,47.93
2022-12-25 16:45:00,21.53,38.14,49.03
2022-12-25 17:00:00,21.33,38.48,41.18
2022-12-25 17:15:00,20.91,40.47,50.21
2022-12-25 17:30:00,20.68,42.20,44.85
2022-12-25 17:45:00,20.32,44.15,56.63
2022-12-25 18:00:00,19.98,45.29,55.09
2022-12-25 18:15:01,19.90,45.21,56.08
2022-12-25 18:30:00,19.87,46.28,53.84
2022-12-25 18:45:00,19.72,47.43,54.78
2022-12-25 19:00:00,19.20,50.28,49.36
2022-12-25 19:15:00,19.22,50.68,52.80
2022-12-25 19:30:00,18.71,52.43,57.15
2022-12-25 19:45:00,18.61,52.42,56.69
2022-12-25 20:00:01,18.18,54.07,54.95
2022-12-25 20:15:00,18.21,55.45,53.78
2022-12-25 20:30:00,18.34,54.16,59.55
2022-12-25 20:45:00,18.50,53.17,66.18
2022-12-25 21:00:01,17.65,56.41,54.32
2022-12-25 21:15:00,17.54,57.21,55.09
2022-12-25 21:30:00,17.35,57.51,54.72
2022-12-25 21:45:00,16.90,59.87,54.04
2022-12-25 22:00:00,16.61,61.69,53.65
2022-12-25 22:15:00,16.71,62.17,53.19
2022-12-25 22:30:00,17.65,57.03,52.12
2022-12-25 22:45:01,17.77,56.28,52.17
2022-12-25 23:00:00,17.76,56.63,48.01
2022-12-25 23:15:00,17.81,56.31,49.97
2022-12-25 23:30:00,17.74,56.75,50.06
2022-12-25 23:45:00,17.64,56.80,48.80
2022-12-26 00:00:00,17.60,56.99,50.73
2022-12-26 00:15:00,17.47,57.59,50.40
2022-12-26 00:30:01,17.43,57.47,51.56
2022-12-26 00:45:00,17.38,57.67,48.19
2022-12-26 01:00:00,17.34,57.94,49.34
2022-12-26 01:15:00,17.25,58.39,46.66
2022-12-26 01:30:00,17.28,58.98,47.07
2022-12-26 01:45:00,17.29,59.47,54.21
2022-12-26 02:00:00,17.28,60.16,53.73
2022-12-26 02:15:01,17.36,60.61,51.80
2022-12-26 02:30:00,17.49,60.61,48.43
2022-12-26 02:45:00,17.59,60.56,54.76
2022-12-26 03:00:00,17.69,60.93,51.10
2022-12-26 03:15:00,17.76,61.35,54.13
2022-12-26 03:30:00,17.81,61.94,52.62
2022-12-26 03:45:00,17.78,62.36,51.71
2022-12-26 04:00:01,17.80,62.79,52.26
2022-12-26 04:15:00,17.87,61.99,52.15
2022-12-26 04:30:00,17.90,62.03,49.45
2022-12-26 04:45:00,17.84,62.75,53.80
2022-12-26 05:00:01,17.84,62.82,50.08
2022-12-26 05:15:00,17.80,63.24,51.84
2022-12-26 05:30:00,17.83,62.70,51.38
2022-12-26 05:45:00,17.79,62.98,53.39
2022-12-26 06:00:00,17.78,63.43,52.34
2022-12-26 06:15:00,17.77,63.35,57.41
2022-12-26 06:30:00,17.39,66.62,56.17
2022-12-26 06:45:00,17.90,68.75,58.59
2022-12-26 07:00:00,17.78,67.40,59.00
2022-12-26 07:15:00,17.61,69.18,58.76
2022-12-26 07:30:00,17.56,69.56,52.04
2022-12-26 07:45:01,17.73,69.53,60.15
2022-12-26 08:00:00,17.82,68.96,58.72
2022-12-26 08:15:00,17.79,69.53,55.58
2022-12-26 08:30:00,17.75,70.28,64.66
2022-12-26 08:45:00,17.90,69.62,64.16
2022-12-26 09:00:00,18.01,69.19,62.68
2022-12-26 09:15:00,18.08,69.20,65.23
2022-12-26 09:30:01,18.31,68.48,67.60
2022-12-26 09:45:00,18.39,68.24,63.14
2022-12-26 10:00:00,18.74,67.71,65.07
2022-12-26 10:15:00,19.00,67.29,65.99
2022-12-26 10:30:00,19.00,66.74,58.02
2022-12-26 10:45:00,19.03,66.52,62.79
2022-12-26 11:00:00,18.96,66.75,65.57
2022-12-26 11:15:01,19.09,66.78,65.99
2022-12-26 11:30:00,19.30,65.08,62.92
2022-12-26 11:45:00,19.38,64.59,68.93
2022-12-26 12:00:00,19.51,64.16,67.23
2022-12-26 12:15:00,19.55,64.14,65.79
2022-12-26 12:30:00,19.77,63.50,67.19
2022-12-26 17:15:01,22.22,59.75,52.12
2022-12-26 17:30:00,22.18,59.34,58.26
2022-12-26 17:45:00,22.23,59.77,59.53
2022-12-26 18:00:00,22.36,59.68,50.60
2022-12-26 18:15:00,22.34,59.24,55.09
2022-12-26 18:30:00,22.33,58.94,57.50
2022-12-26 18:45:00,22.24,58.55,55.76
2022-12-26 19:00:01,22.34,59.51,66.14
2022-12-26 19:15:00,22.41,59.38,55.74
2022-12-26 19:30:00,22.30,59.01,59.70
2022-12-26 19:45:00,22.17,58.25,65.27
2022-12-26 20:00:00,22.13,58.20,60.87
2022-12-26 20:15:00,22.06,57.93,61.09
2022-12-26 20:30:00,22.03,57.89,51.21
2022-12-26 20:45:01,22.04,57.76,52.80
2022-12-26 21:00:00,22.02,57.74,50.80
2022-12-26 21:15:00,22.00,58.09,59.09
2022-12-26 21:30:00,22.00,58.48,61.07
2022-12-26 21:45:00,21.98,58.72,65.60
2022-12-26 22:00:00,22.02,58.97,54.41
2022-12-26 22:15:00,22.17,59.10,48.56
2022-12-26 22:30:01,22.20,59.10,54.23
2022-12-26 22:45:00,22.18,59.12,46.18
2022-12-26 23:00:00,22.21,59.23,45.46
2022-12-26 23:15:00,22.26,59.29,52.15
2022-12-26 23:30:00,22.25,59.33,50.67
2022-12-26 23:45:00,22.28,59.32,52.89
2022-12-27 00:00:00,22.33,59.35,51.88
2022-12-27 00:15:01,22.28,59.24,47.81
2022-12-27 00:30:00,22.25,59.34,50.67
2022-12-27 00:45:00,22.24,59.37,49.88
2022-12-27 01:00:00,22.25,59.32,43.96
2022-12-27 01:15:00,22.19,59.27,47.36
2022-12-27 01:30:00,22.19,59.33,47.71
2022-12-27 01:45:00,22.22,59.36,50.65
2022-12-27 02:00:01,22.16,59.35,47.16
2022-12-27 02:15:00,22.18,59.33,51.54
2022-12-27 02:30:00,22.23,59.34,48.60
2022-12-27 02:45:00,22.16,59.17,46.14
2022-12-27 03:00:00,22.15,59.13,44.96
2022-12-27 03:15:00,22.14,59.07,49.12
2022-12-27 03:30:00,22.14,58.95,49.58
2022-12-27 03:45:01,22.09,58.88,51.78
2022-12-27 04:00:00,22.13,58.85,49.73
2022-12-27 04:15:00,22.10,58.71,49.84
2022-12-27 04:30:00,22.07,58.66,52.13
2022-12-27 04:45:00,22.09,58.62,54.45
2022-12-27 05:00:00,22.09,58.49,49.60
2022-12-27 05:15:00,22.06,58.44,47.99
2022-12-27 05:30:01,22.08,58.44,52.56
2022-12-27 05:45:00,22.14,58.35,49.21
2022-12-27 06:00:00,22.12,58.37,50.91
2022-12-27 06:15:00,22.07,58.34,56.80
2022-12-27 06:30:01,22.06,58.30,47.25
2022-12-27 06:45:00,22.12,58.43,49.25
2022-12-27 07:00:00,22.16,58.54,53.17
2022-12-27 07:15:00,22.18,58.44,52.60
2022-12-27 07:30:00,22.14,58.34,46.90
2022-12-27 07:45:00,22.09,58.26,48.92
2022-12-27 08:00:00,22.10,58.18,46.62
2022-12-27 08:15:01,22.12,58.07,47.05
2022-12-27 08:30:00,22.09,57.98,54.17
2022-12-27 08:45:00,22.09,58.11,48.47
2022-12-27 09:00:00,22.13,58.14,45.88
2022-12-27 09:15:00,22.39,57.95,58.11
2022-12-27 09:30:01,22.42,57.85,62.70
2022-12-27 09:45:00,22.50,57.17,55.24
2022-12-27 10:00:00,22.52,57.03,52.84
2022-12-27 10:15:00,22.60,56.70,52.65
2022-12-27 10:30:00,22.61,57.01,52.93
2022-12-27 10:45:00,22.64,56.93,55.08
2022-12-27 11:00:00,22.65,56.48,49.17
2022-12-27 11:15:01,22.69,56.53,52.58
2022-12-27 11:30:00,22.67,56.52,54.52
2022-12-27 11:45:00,22.71,56.41,52.08
2022-12-27 12:00:00,22.74,55.75,56.33
2022-12-27 12:15:00,22.75,56.02,57.54
2022-12-27 12:30:00,22.77,56.16,49.60
2022-12-27 12:45:00,22.77,56.65,48.71
2022-12-27 13:00:01,22.69,57.16,50.58
2022-12-27 13:15:00,22.67,57.09,56.80
2022-12-27 13:30:00,22.75,54.71,50.34
2022-12-27 13:45:00,22.80,54.39,50.27
2022-12-27 14:00:01,22.80,55.15,53.50
2022-12-27 14:15:00,22.77,55.32,55.09
2022-12-27 14:30:00,22.78,55.53,54.43
2022-12-27 14:45:01,22.79,55.70,51.04
2022-12-27 15:00:00,22.78,55.38,49.82
2022-12-27 15:15:00,22.80,55.40,53.39
2022-12-27 15:30:00,22.81,55.33,50.51
2022-12-27 15:45:01,22.79,55.46,54.23
2022-12-27 16:00:00,22.87,55.57,44.90
2022-12-27 16:30:00,22.67,54.79,51.84
2022-12-27 16:45:00,22.58,55.18,50.03
2022-12-27 19:00:01,22.69,55.70,34.08
2022-12-27 19:30:01,22.43,55.61,23.07
2022-12-27 20:00:00,22.65,58.70,26.97
2022-12-27 20:15:01,22.47,56.25,25.82
2022-12-27 20:30:01,22.51,56.65,18.74
2022-12-27 20:45:00,22.67,56.42,18.65
2022-12-27 21:00:00,22.56,56.45,23.24
2022-12-27 21:15:01,22.59,55.89,26.55
2022-12-27 21:30:01,22.50,55.87,28.46
2022-12-27 21:45:00,22.37,56.18,31.21
2022-12-27 22:00:00,22.52,57.10,25.82
2022-12-27 22:15:01,22.69,57.21,21.36
2022-12-27 22:45:00,22.76,57.27,27.60
2022-12-27 23:00:01,22.75,57.39,30.97
2022-12-27 23:15:01,22.74,57.60,27.95
2022-12-27 23:30:00,22.78,56.99,27.35
2022-12-27 23:45:00,22.76,57.15,22.87
2022-12-28 00:00:01,22.78,57.04,24.09
2022-12-28 00:15:01,22.76,56.77,22.24
2022-12-28 00:30:00,22.75,56.84,27.77
2022-12-28 00:45:00,22.73,56.99,22.45
2022-12-28 01:00:01,22.76,57.18,25.29
2022-12-28 01:30:00,22.75,57.05,22.42
2022-12-28 01:45:01,22.75,57.24,22.40
2022-12-28 02:00:01,22.79,57.28,24.78
2022-12-28 02:15:00,22.80,57.14,31.25
2022-12-28 02:30:00,22.77,57.02,30.15
2022-12-28 02:45:01,22.75,57.23,24.47
2022-12-28 03:00:01,22.76,56.92,23.78
2022-12-28 03:15:00,22.74,56.21,17.37
2022-12-28 03:30:00,22.74,55.99,20.82
2022-12-28 03:45:01,22.72,55.71,25.22
2022-12-28 04:15:00,22.73,55.37,23.11
2022-12-28 04:30:01,22.66,55.56,21.00
2022-12-28 04:45:01,22.59,55.50,23.11
2022-12-28 05:00:00,22.55,55.52,20.18
2022-12-28 05:15:00,22.51,55.32,25.20
2022-12-28 05:30:01,22.51,54.96,26.24
2022-12-28 05:45:01,22.47,54.75,29.15
2022-12-28 06:00:00,22.49,54.74,59.50
2022-12-28 06:15:01,22.46,54.49,32.39
2022-12-28 06:30:01,22.42,55.09,25.66
2022-12-28 06:45:00,22.42,55.92,25.04
2022-12-28 07:00:00,22.48,56.16,30.70
2022-12-28 07:15:01,22.43,56.40,24.47
2022-12-28 07:30:01,22.28,55.26,26.40
2022-12-28 07:45:00,22.25,54.33,31.13
2022-12-28 08:00:00,22.19,53.50,30.37
2022-12-28 08:15:01,22.17,53.54,22.42
2022-12-28 08:30:01,22.09,53.41,22.40
2022-12-28 08:45:00,22.10,53.72,24.04
2022-12-28 09:00:00,22.07,53.63,19.74
2022-12-28 09:15:01,22.01,53.23,21.34
2022-12-28 09:45:00,21.93,53.76,29.79
2022-12-28 10:00:01,21.91,54.18,27.51
2022-12-28 10:15:01,21.90,53.79,31.88
2022-12-28 10:30:00,21.72,53.50,28.97
2022-12-28 10:45:00,21.73,54.89,31.35
2022-12-28 11:00:01,21.84,54.96,34.23
2022-12-28 12:30:01,21.26,55.77,8.80
2022-12-28 12:45:01,21.81,52.15,29.55
2022-12-28 13:00:00,20.21,57.13,26.95
2022-12-28 13:15:01,19.95,58.00,25.38
2022-12-28 13:30:01,21.06,53.42,26.06
2022-12-28 13:45:00,21.01,52.76,21.45
2022-12-28 14:00:01,20.92,52.29,14.83
2022-12-28 14:30:00,20.83,52.95,9.55
2022-12-28 14:45:01,20.83,52.49,14.43
2022-12-28 15:00:00,20.74,52.55,15.41
2022-12-28 15:30:01,20.62,52.43,12.77
2022-12-28 15:45:01,21.59,49.01,7.57
2022-12-28 16:00:00,20.44,51.66,16.95
2022-12-28 16:15:00,20.39,51.66,21.58
2022-12-28 16:30:00,20.37,51.88,18.11
2022-12-28 16:45:00,20.28,52.13,9.74
2022-12-28 17:00:00,20.25,52.24,9.50
2022-12-28 17:15:00,19.88,51.53,13.68
2022-12-28 17:30:00,20.00,52.77,15.19
2022-12-28 17:45:00,20.07,51.40,23.84
2022-12-28 18:00:00,15.32,63.16,14.85
2022-12-28 18:15:00,15.12,64.34,16.72
2022-12-28 18:45:00,15.11,62.65,12.43
2022-12-28 19:00:01,15.04,63.30,13.52
2022-12-28 19:15:00,15.20,62.60,12.43
2022-12-28 19:30:01,14.78,59.98,16.76
2022-12-28 19:45:00,14.79,60.48,16.43
2022-12-28 20:00:00,14.90,60.51,13.92
2022-12-28 20:15:00,15.68,58.58,15.70
2022-12-28 20:30:00,17.11,56.96,16.58
2022-12-28 20:45:00,17.79,54.90,15.16
2022-12-28 21:00:00,18.06,53.02,16.58
2022-12-28 21:15:00,18.23,52.12,17.10
2022-12-28 21:30:00,18.35,51.43,14.39
2022-12-28 21:45:00,18.45,51.11,17.83
2022-12-28 22:00:00,18.47,50.97,22.78
2022-12-28 22:15:00,18.50,49.78,11.98
2022-12-28 22:30:00,18.53,50.22,18.43
2022-12-28 22:45:00,18.52,49.41,19.74
2022-12-28 23:00:00,18.55,49.53,19.02
2022-12-28 23:15:00,18.53,49.37,12.89
2022-12-28 23:30:00,18.60,49.10,16.50
2022-12-28 23:45:01,18.50,48.99,11.82
2022-12-29 00:00:00,18.52,48.82,19.23
2022-12-29 00:15:01,18.51,48.60,15.47
2022-12-29 00:30:00,18.43,48.23,18.18
2022-12-29 00:45:01,18.38,47.84,19.07
2022-12-29 01:00:00,18.28,47.73,15.21
2022-12-29 01:15:01,18.27,47.58,12.41
2022-12-29 01:30:00,18.19,47.74,18.52
2022-12-29 01:45:00,18.18,47.39,20.60
2022-12-29 02:00:00,18.16,47.38,16.07
2022-12-29 02:15:00,18.13,47.00,16.14
2022-12-29 02:30:00,18.13,46.96,16.81
2022-12-29 02:45:00,18.02,47.06,16.27
2022-12-29 03:00:00,18.06,46.90,17.38
2022-12-29 03:15:00,17.97,46.64,15.54
2022-12-29 03:30:00,17.98,46.90,16.14
2022-12-29 03:45:00,18.00,46.76,15.56
2022-12-29 04:00:00,17.96,46.69,14.79
2022-12-29 04:15:00,17.88,46.37,21.93
2022-12-29 04:30:00,17.96,46.26,14.24
2022-12-29 04:45:00,17.88,46.31,28.97
2022-12-29 05:00:00,17.89,46.09,18.54
2022-12-29 05:15:00,17.87,45.99,17.29
2022-12-29 05:30:00,17.84,46.15,20.76
2022-12-29 05:45:00,17.86,46.12,15.59
2022-12-29 06:00:01,17.85,46.35,16.27
2022-12-29 06:15:00,17.75,46.40,18.07
2022-12-29 06:30:01,17.80,46.68,18.01
2022-12-29 06:45:00,17.76,46.84,22.27
2022-12-29 07:00:01,17.74,46.87,19.60
2022-12-29 07:15:00,17.13,45.47,17.76
2022-12-29 07:30:01,14.81,53.25,15.40
2022-12-29 07:45:00,14.66,53.45,24.31
2022-12-29 08:00:01,14.65,53.65,20.20
2022-12-29 08:15:00,14.34,53.47,21.16
2022-12-29 08:30:00,14.46,52.68,14.05
2022-12-29 08:45:00,14.55,52.56,10.08
2022-12-29 09:00:00,14.59,51.31,15.16
2022-12-29 09:15:00,14.47,49.77,15.10
2022-12-29 09:30:00,14.94,50.22,21.80
2022-12-29 09:45:00,15.08,49.98,16.12
2022-12-29 10:00:00,14.68,50.06,14.63
2022-12-29 10:15:00,14.87,49.31,17.03
2022-12-29 10:30:00,15.10,50.16,18.29
2022-12-29 10:45:00,15.18,49.76,11.71
2022-12-29 11:00:00,16.24,48.36,14.83
2022-12-29 11:15:00,16.75,47.16,19.07
2022-12-29 11:30:00,16.99,46.50,20.58
2022-12-29 11:45:00,17.13,45.75,16.12
2022-12-29 12:00:00,17.26,45.29,11.32
2022-12-29 12:15:00,17.35,44.90,15.44
2022-12-29 12:30:00,17.40,44.75,19.73
2022-12-29 12:45:01,17.51,44.73,9.55
2022-12-29 13:00:00,17.61,44.66,8.97
2022-12-29 13:15:00,17.66,45.00,13.45
2022-12-29 13:30:00,17.69,45.05,12.21
2022-12-29 13:45:00,17.69,45.34,11.58
2022-12-29 14:00:00,17.67,45.29,13.14
2022-12-29 14:15:00,17.71,44.99,11.72
2022-12-29 14:30:00,17.71,45.12,14.22
2022-12-29 14:45:00,17.69,44.57,12.94
2022-12-29 15:00:00,17.72,44.87,15.73
2022-12-29 15:15:00,17.76,45.37,12.82
2022-12-29 15:30:00,17.79,45.17,11.89
2022-12-29 15:45:00,17.79,45.11,9.79
2022-12-29 16:00:01,17.77,45.00,13.39
2022-12-29 16:15:00,17.80,44.94,11.21
2022-12-29 16:30:00,17.77,44.72,13.31
2022-12-29 16:45:00,17.76,44.47,9.17
2022-12-29 17:00:00,17.76,44.82,10.28
2022-12-29 17:15:00,17.79,44.77,14.61
2022-12-29 17:30:00,17.74,45.04,12.34
2022-12-29 17:45:00,17.78,45.42,17.14
2022-12-29 18:00:01,17.85,45.53,13.32
2022-12-29 18:15:00,17.58,44.11,14.45
2022-12-29 18:30:00,17.20,45.18,15.60
2022-12-29 18:45:00,17.39,51.07,13.41
2022-12-29 19:00:00,17.79,53.68,22.31
2022-12-29 19:15:00,18.05,52.00,15.66
2022-12-29 19:30:00,18.14,49.55,18.83
2022-12-29 19:45:00,18.04,48.82,8.63
2022-12-29 20:00:00,18.00,48.47,9.83
2022-12-29 20:15:00,18.04,47.99,15.24
2022-12-29 20:30:00,17.97,47.94,11.97
2022-12-29 20:45:01,17.93,47.93,14.08
2022-12-29 21:00:00,17.96,47.95,14.61
2022-12-29 21:15:00,17.93,47.62,13.79
2022-12-29 21:30:00,17.90,47.71,13.93
2022-12-29 21:45:00,17.93,47.84,6.92
2022-12-29 22:00:00,17.91,47.66,12.30
2022-12-29 22:15:00,17.88,47.63,11.05
2022-12-29 22:30:00,17.88,47.46,10.32
2022-12-29 22:45:01,17.79,47.05,12.58
2022-12-29 23:00:00,17.84,47.06,18.23
2022-12-29 23:15:00,17.82,46.96,12.51
2022-12-29 23:30:00,17.80,46.88,13.52
2022-12-29 23:45:00,17.79,46.79,8.63
2022-12-30 00:00:01,17.84,47.07,12.66
2022-12-30 00:15:00,17.86,47.10,15.54
2022-12-30 00:30:00,17.84,47.01,10.28
2022-12-30 00:45:01,17.88,47.30,14.34
2022-12-30 01:00:00,17.88,46.83,13.42
2022-12-30 01:15:00,17.80,46.65,14.96
2022-12-30 01:30:00,17.73,46.09,9.54
2022-12-30 01:45:00,17.73,45.52,14.70
2022-12-30 02:00:01,17.72,45.01,19.18
2022-12-30 02:15:00,17.64,44.94,15.32
2022-12-30 02:30:00,17.66,44.66,8.08
2022-12-30 02:45:00,17.58,44.23,11.16
2022-12-30 03:00:00,17.68,44.10,11.73
2022-12-30 03:15:00,17.62,44.18,12.08
2022-12-30 03:30:01,17.60,44.06,9.16
2022-12-30 03:45:00,17.57,44.26,12.72
2022-12-30 04:00:00,17.57,43.92,11.51
2022-12-30 04:15:00,17.55,43.84,10.55
2022-12-30 04:30:00,17.51,44.06,9.09
2022-12-30 04:45:00,17.51,43.99,12.79
2022-12-30 05:00:00,17.51,43.80,9.63
2022-12-30 05:15:00,17.59,44.00,9.72
2022-12-30 05:30:00,17.53,44.12,13.72
2022-12-30 05:45:00,17.47,44.26,11.00
2022-12-30 06:00:01,17.41,44.01,10.75
2022-12-30 06:15:00,17.40,44.30,6.48
2022-12-30 06:30:00,17.43,44.55,13.45
2022-12-30 06:45:01,17.42,45.09,7.01
2022-12-30 07:00:00,17.30,45.74,14.16
2022-12-30 07:15:00,17.31,45.93,13.37
2022-12-30 07:30:00,17.28,46.39,11.29
2022-12-30 07:45:00,17.29,46.35,12.15
2022-12-30 08:00:01,17.26,45.76,14.16
2022-12-30 08:15:00,17.22,45.93,10.27
2022-12-30 08:30:01,17.30,45.88,9.26
2022-12-30 08:45:01,17.35,45.01,9.50
2022-12-30 09:00:01,17.35,44.93,6.52
2022-12-30 09:15:01,17.31,44.66,11.89
2022-12-30 09:30:01,17.35,44.92,7.35
2022-12-30 09:45:00,17.34,44.31,7.00
2022-12-30 10:00:00,17.35,44.47,6.26
2022-12-30 10:15:00,17.39,44.51,7.41
2022-12-30 10:30:00,17.34,44.30,6.57
2022-12-30 10:45:00,17.36,44.45,6.96
2022-12-30 11:00:00,17.40,44.49,7.27
2022-12-30 11:15:00,16.93,44.15,8.41
2022-12-30 11:30:00,16.43,44.60,11.45
2022-12-30 11:45:00,16.41,45.71,8.83
2022-12-30 12:00:00,16.78,46.02,11.61
2022-12-30 12:15:00,17.17,45.99,11.08
2022-12-30 12:30:00,17.40,45.97,7.26
2022-12-30 12:45:00,17.54,45.89,4.72
2022-12-30 13:00:00,17.58,45.76,5.17
2022-12-30 13:15:00,17.61,46.08,7.89
2022-12-30 13:30:00,17.67,46.11,6.31
2022-12-30 13:45:00,17.69,46.26,5.39
2022-12-30 14:00:00,17.84,43.32,10.26
2022-12-30 14:15:00,17.70,43.42,11.29
2022-12-30 14:30:00,17.47,44.77,11.43
2022-12-30 14:45:00,17.45,44.75,15.07
2022-12-30 15:00:01,17.56,45.01,28.02
2022-12-30 15:15:00,17.59,45.02,16.26
2022-12-30 15:30:00,17.65,45.29,12.39
2022-12-30 15:45:00,17.69,45.96,10.31
2022-12-30 16:00:00,17.73,46.93,8.97
2022-12-30 16:15:00,17.78,47.57,21.05
2022-12-30 16:30:00,17.71,48.74,9.67
2022-12-30 16:45:00,17.74,49.12,9.83
2022-12-30 17:00:00,17.76,49.45,10.23
2022-12-30 17:15:00,17.74,49.81,6.29
2022-12-30 17:30:00,17.76,50.00,5.36
2022-12-30 17:45:00,17.80,50.05,8.45
2022-12-30 18:00:00,17.85,49.96,21.09
2022-12-30 18:15:00,17.91,49.39,15.36
2022-12-30 18:30:00,17.86,50.10,6.80
2022-12-30 18:45:00,17.91,49.94,16.18
2022-12-30 19:00:00,17.81,50.29,18.23
2022-12-30 19:15:00,17.86,50.62,27.46
2022-12-30 19:30:00,17.81,51.38,16.16
2022-12-30 19:45:01,17.98,51.88,14.67
2022-12-30 20:00:00,18.12,51.91,12.42
2022-12-30 20:15:00,18.17,51.89,11.22
2022-12-30 20:30:00,18.25,51.76,16.63
2022-12-30 20:45:00,18.23,51.61,11.59
2022-12-30 21:00:00,18.23,51.42,11.98
2022-12-30 21:15:00,18.21,51.14,12.28
2022-12-30 21:30:00,18.18,50.84,14.45
2022-12-30 21:45:00,18.18,50.68,13.95
2022-12-30 22:00:00,18.17,50.47,5.69
2022-12-30 22:15:01,18.15,50.33,9.53
2022-12-30 22:30:00,18.13,50.18,9.88
2022-12-30 22:45:00,18.11,49.59,4.18
2022-12-30 23:00:00,18.11,49.02,4.84
2022-12-30 23:15:00,18.08,48.68,10.61
2022-12-30 23:30:00,18.05,48.51,7.80
2022-12-30 23:45:00,18.06,48.32,6.11
2022-12-31 00:00:00,18.06,48.14,6.22
2022-12-31 00:15:00,18.09,48.03,5.78
2022-12-31 00:30:00,18.09,47.90,10.02
2022-12-31 00:45:00,18.09,47.77,2.53
2022-12-31 01:00:00,18.06,47.69,7.75
2022-12-31 01:15:00,18.11,47.81,5.43
2022-12-31 01:30:01,18.22,47.81,9.42
2022-12-31 01:45:01,18.16,47.67,7.91
2022-12-31 02:00:01,18.13,47.56,2.74
2022-12-31 02:15:00,18.09,47.38,7.65
2022-12-31 02:30:00,18.06,47.28,7.66
2022-12-31 02:45:00,18.07,47.34,13.22
2022-12-31 03:00:00,18.06,47.71,7.21
2022-12-31 03:15:00,18.07,48.06,5.17
2022-12-31 03:30:00,18.09,48.37,6.59
2022-12-31 03:45:00,18.08,48.60,11.30
2022-12-31 04:00:00,18.05,48.67,8.05
2022-12-31 04:15:00,18.04,48.61,5.71
2022-12-31 04:30:00,18.04,48.64,8.28
2022-12-31 04:45:00,18.02,48.53,4.29
2022-12-31 05:00:00,18.00,48.49,3.75
2022-12-31 05:15:00,17.99,48.47,12.37
2022-12-31 05:30:00,17.97,48.21,4.47
2022-12-31 05:45:00,17.96,47.92,7.00
2022-12-31 06:00:00,17.93,47.91,4.48
2022-12-31 06:15:00,17.92,47.79,8.53
2022-12-31 06:30:00,17.96,47.80,6.65
2022-12-31 06:45:00,17.95,47.94,8.87
2022-12-31 07:00:00,17.94,47.93,4.27
2022-12-31 07:15:00,17.97,48.03,13.49
2022-12-31 07:30:00,17.97,48.12,7.44
2022-12-31 07:45:00,20.68,45.39,0.77
2022-12-31 08:15:01,17.87,45.21,15.49
2022-12-31 08:30:00,17.47,45.50,10.45
2022-12-31 08:45:00,17.35,46.36,10.87
2022-12-31 09:00:00,17.36,45.45,11.65
2022-12-31 09:15:01,17.22,44.58,10.61
2022-12-31 09:30:00,17.32,45.47,6.96
2022-12-31 09:45:00,17.47,46.87,11.59
2022-12-31 10:00:00,17.68,46.87,8.28
2022-12-31 10:15:00,17.83,46.55,6.64
2022-12-31 10:30:00,17.89,45.58,12.54
2022-12-31 10:45:00,17.97,45.89,8.50
2022-12-31 11:00:00,18.09,46.28,9.03
2022-12-31 11:15:01,17.90,45.46,13.15
2022-12-31 11:30:00,17.84,46.24,6.10
2022-12-31 11:45:00,17.86,46.09,5.09
2022-12-31 14:30:01,17.49,49.07,23.64
2022-12-31 14:45:00,17.15,47.68,20.78
2022-12-31 15:00:01,16.97,48.28,20.71
2022-12-31 15:15:00,16.82,48.52,23.31
2022-12-31 15:30:00,16.73,48.77,26.24
2022-12-31 15:45:00,16.62,49.34,14.65
2022-12-31 16:00:00,16.50,49.23,18.45
